"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",NA,23506,"point","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.01,15560,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.025,16430,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.05,17258,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.1,18212,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.15,18880,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.2,19414,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.25,19893,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.3,20307,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.35,20744,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.4,21171,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.45,21622,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.5,22116,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.55,22728,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.6,23584,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.65,24642,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.7,25660,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.75,26625,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.8,27585,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.85,28728,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.9,30222,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.95,32868,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.975,35729,"quantile","forecast"
"2021-09-26","1 wk ahead inc case","2021-10-02","IT",0.99,39312,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",NA,314,"point","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.01,200,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.025,215,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.05,228,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.1,244,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.15,256,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.2,266,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.25,276,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.3,283,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.35,290,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.4,298,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.45,305,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.5,312,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.55,318,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.6,324,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.65,332,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.7,338,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.75,346,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.8,356,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.85,366,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.9,380,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.95,402,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.975,429,"quantile","forecast"
"2021-09-26","1 wk ahead inc death","2021-10-02","IT",0.99,474,"quantile","forecast"
