"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",NA,15205,"point","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.01,15081,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.025,15094,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.05,15107,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.1,15122,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.15,15134,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.2,15144,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.25,15153,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.3,15163,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.35,15172,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.4,15183,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.45,15193,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.5,15205,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.55,15218,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.6,15234,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.65,15253,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.7,15279,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.75,15318,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.8,15386,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.85,15510,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.9,15816,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.95,17200,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.975,19656,"quantile","forecast"
2023-05-21,"1 wk ahead inc case","2023-05-27","IT",0.99,26057,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",NA,158,"point","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.01,149,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.025,150,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.05,151,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.1,152,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.15,153,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.2,154,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.25,155,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.3,155,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.35,156,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.4,157,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.45,157,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.5,158,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.55,159,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.6,160,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.65,161,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.7,162,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.75,163,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.8,165,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.85,168,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.9,172,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.95,181,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.975,198,"quantile","forecast"
2023-05-21,"1 wk ahead inc death","2023-05-27","IT",0.99,267,"quantile","forecast"
