forecast_date,target,target_end_date,location,quantile,value,type
2022-08-07,1 wk ahead inc case,2022-08-13,IT,NA,197527,point
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.01,143376,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.025,150934,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.05,157556,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.1,165697,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.15,171188,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.2,175684,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.25,179579,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.3,183270,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.35,186826,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.4,190036,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.45,193243,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.5,196488,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.55,199774,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.6,203258,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.65,206853,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.7,210770,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.75,215271,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.8,220500,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.85,226685,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.9,234452,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.95,247750,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.975,259574,quantile
2022-08-07,1 wk ahead inc case,2022-08-13,IT,0.99,275227,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,NA,898,point
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.01,720,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.025,732,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.05,742,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.1,755,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.15,763,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.2,770,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.25,776,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.3,781,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.35,787,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.4,792,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.45,797,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.5,803,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.55,809,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.6,816,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.65,824,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.7,832,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.75,843,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.8,856,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.85,875,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.9,906,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.95,991,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.975,1181,quantile
2022-08-07,1 wk ahead inc death,2022-08-13,IT,0.99,1730,quantile
