"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",NA,155306,"point","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.01,144499,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.025,145762,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.05,147006,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.1,148464,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.15,149568,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.2,150442,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.25,151291,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.3,152062,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.35,152838,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.4,153629,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.45,154457,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.5,155306,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.55,156237,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.6,157287,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.65,158516,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.7,159927,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.75,161665,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.8,164206,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.85,168077,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.9,174994,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.95,194617,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.975,223415,"quantile","forecast"
2023-01-08,"1 wk ahead inc case","2023-01-14","IT",0.99,275674,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",NA,828,"point","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.01,794,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.025,799,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.05,804,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.1,809,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.15,812,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.2,815,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.25,817,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.3,819,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.35,821,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.4,823,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.45,826,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.5,828,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.55,831,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.6,834,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.65,838,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.7,844,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.75,851,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.8,863,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.85,883,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.9,918,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.95,1020,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.975,1213,"quantile","forecast"
2023-01-08,"1 wk ahead inc death","2023-01-14","IT",0.99,1750,"quantile","forecast"
