forecast_date,target,target_end_date,location,quantile,value,type
2022-05-01,1 wk ahead inc case,2022-05-07,IT,NA,368027,point
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.01,289795,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.025,299678,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.05,309089,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.1,320194,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.15,327890,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.2,334408,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.25,340183,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.3,345369,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.35,350205,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.4,355069,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.45,359906,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.5,364680,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.55,369786,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.6,375091,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.65,380827,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.7,386844,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.75,393546,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.8,401172,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.85,410713,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.9,423600,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.95,443882,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.975,465290,quantile
2022-05-01,1 wk ahead inc case,2022-05-07,IT,0.99,491029,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,NA,782,point
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.01,646,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.025,664,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.05,681,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.1,699,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.15,713,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.2,724,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.25,733,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.3,742,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.35,749,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.4,758,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.45,766,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.5,775,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.55,783,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.6,792,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.65,802,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.7,812,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.75,823,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.8,836,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.85,852,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.9,874,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.95,906,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.975,938,quantile
2022-05-01,1 wk ahead inc death,2022-05-07,IT,0.99,975,quantile
