"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",NA,6754,"point","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.01,1819,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.025,2130,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.05,2446,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.1,2894,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.15,3360,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.2,3940,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.25,4598,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.3,5136,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.35,5586,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.4,5969,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.45,6348,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.5,6685,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.55,7024,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.6,7396,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.65,7756,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.7,8137,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.75,8588,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.8,9085,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.85,9647,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.9,10428,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.95,11731,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.975,13071,"quantile","forecast"
2021-07-04,"1 wk ahead inc case","2021-07-10","IT",0.99,14633,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",NA,112,"point","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.01,61,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.025,67,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.05,73,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.1,80,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.15,85,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.2,89,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.25,93,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.3,96,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.35,99,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.4,102,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.45,105,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.5,108,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.55,111,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.6,114,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.65,117,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.7,121,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.75,125,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.8,130,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.85,136,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.9,144,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.95,158,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.975,173,"quantile","forecast"
2021-07-04,"1 wk ahead inc death","2021-07-10","IT",0.99,202,"quantile","forecast"
