forecast_date,target,target_end_date,location,quantile,value,type
2021-08-22,1 wk ahead inc case,2021-08-28,IT,NA,35789,point
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.01,18632,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.025,21549,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.05,23891,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.1,26422,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.15,28193,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.2,29525,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.25,30646,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.3,31712,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.35,32647,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.4,33543,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.45,34451,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.5,35344,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.55,36230,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.6,37126,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.65,38079,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.7,39126,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.75,40266,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.8,41519,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.85,43127,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.9,45295,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.95,48933,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.975,52808,quantile
2021-08-22,1 wk ahead inc case,2021-08-28,IT,0.99,58752,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,NA,265,point
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.01,125,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.025,149,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.05,171,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.1,193,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.15,207,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.2,218,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.25,227,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.3,235,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.35,242,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.4,249,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.45,256,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.5,262,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.55,269,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.6,276,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.65,283,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.7,291,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.75,299,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.8,309,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.85,321,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.9,338,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.95,368,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.975,401,quantile
2021-08-22,1 wk ahead inc death,2021-08-28,IT,0.99,447,quantile
