"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",NA,19912,"point","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.01,19822,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.025,19829,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.05,19836,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.1,19845,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.15,19853,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.2,19859,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.25,19866,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.3,19873,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.35,19881,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.4,19890,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.45,19900,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.5,19912,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.55,19926,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.6,19944,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.65,19970,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.7,20009,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.75,20079,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.8,20219,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.85,20494,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.9,21219,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.95,24595,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.975,29785,"quantile","forecast"
2023-05-07,"1 wk ahead inc case","2023-05-13","IT",0.99,36243,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",NA,147,"point","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.01,135,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.025,137,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.05,138,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.1,139,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.15,140,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.2,141,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.25,142,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.3,143,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.35,144,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.4,145,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.45,146,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.5,147,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.55,148,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.6,150,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.65,152,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.7,153,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.75,156,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.8,159,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.85,163,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.9,170,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.95,185,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.975,210,"quantile","forecast"
2023-05-07,"1 wk ahead inc death","2023-05-13","IT",0.99,309,"quantile","forecast"
