"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",NA,9657,"point","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.01,9636,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.025,9638,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.05,9639,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.1,9641,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.15,9643,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.2,9644,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.25,9646,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.3,9647,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.35,9649,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.4,9651,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.45,9654,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.5,9657,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.55,9661,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.6,9666,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.65,9672,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.7,9683,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.75,9703,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.8,9744,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.85,9824,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.9,10037,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.95,11030,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.975,12535,"quantile","forecast"
2023-06-11,"1 wk ahead inc case","2023-06-17","IT",0.99,14187,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",NA,113,"point","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.01,109,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.025,109,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.05,109,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.1,110,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.15,110,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.2,110,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.25,111,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.3,111,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.35,112,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.4,112,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.45,112,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.5,113,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.55,114,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.6,114,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.65,115,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.7,116,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.75,117,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.8,119,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.85,121,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.9,124,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.95,131,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.975,143,"quantile","forecast"
2023-06-11,"1 wk ahead inc death","2023-06-17","IT",0.99,184,"quantile","forecast"
