forecast_date,target,target_end_date,location,quantile,value,type
2022-03-20,1 wk ahead inc case,2022-03-26,IT,NA,627306,point
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.01,475039,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.025,494806,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.05,512608,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.1,535016,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.15,551065,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.2,564032,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.25,575393,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.3,586288,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.35,596522,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.4,606165,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.45,615632,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.5,625222,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.55,635007,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.6,645184,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.65,655886,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.7,667674,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.75,680170,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.8,694691,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.85,712436,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.9,736001,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.95,772883,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.975,808459,quantile
2022-03-20,1 wk ahead inc case,2022-03-26,IT,0.99,854533,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,NA,808,point
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.01,680,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.025,693,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.05,706,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.1,721,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.15,732,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.2,740,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.25,748,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.3,755,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.35,762,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.4,768,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.45,775,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.5,782,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.55,789,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.6,796,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.65,804,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.7,812,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.75,822,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.8,834,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.85,849,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.9,871,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.95,914,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.975,976,quantile
2022-03-20,1 wk ahead inc death,2022-03-26,IT,0.99,1085,quantile
