forecast_date,target,target_end_date,location,quantile,value,type
2021-10-03,1 wk ahead inc case,2021-10-09,IT,NA,18227,point
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.01,12464,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.025,13416,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.05,14212,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.1,15104,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.15,15686,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.2,16162,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.25,16561,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.3,16917,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.35,17242,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.4,17546,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.45,17849,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.5,18138,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.55,18439,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.6,18752,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.65,19066,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.7,19406,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.75,19783,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.8,20218,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.85,20760,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.9,21445,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.95,22492,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.975,23514,quantile
2021-10-03,1 wk ahead inc case,2021-10-09,IT,0.99,24849,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,NA,299,point
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.01,136,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.025,157,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.05,178,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.1,202,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.15,220,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.2,235,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.25,250,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.3,261,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.35,272,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.4,280,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.45,288,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.5,296,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.55,304,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.6,311,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.65,318,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.7,327,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.75,336,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.8,347,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.85,361,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.9,383,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.95,424,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.975,484,quantile
2021-10-03,1 wk ahead inc death,2021-10-09,IT,0.99,589,quantile
