forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.01,880,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.025,1052,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.05,1177,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.1,1313,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.15,1428,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.2,1509,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.25,1582,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.3,1647,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.35,1709,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.4,1780,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.45,1838,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.5,1908,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,point,NA,1908,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.55,1971,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.6,2043,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.65,2108,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.7,2183,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.75,2258,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.8,2344,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.85,2448,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.9,2588,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.95,2806,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.975,3022,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,AT,quantile,0.99,3362,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,BE,quantile,0.01,2561,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,BE,quantile,0.025,3184,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,BE,quantile,0.05,3870,forecast
2021-06-07,1 wk ahead inc case,2021-06-12,BE,quantile,0.1,4689,forecast
