forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.01,16926,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.025,17894,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.05,18979,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.1,20127,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.15,20981,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.2,21671,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.25,22263,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.3,22789,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.35,23276,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.4,23786,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.45,24254,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.5,24788,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,point,NA,24788,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.55,25267,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.6,25771,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.65,26185,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.7,26667,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.75,27254,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.8,27865,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.85,28727,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.9,29573,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.95,31231,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.975,32632,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,AT,quantile,0.99,34017,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.01,21896,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.025,25329,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.05,27284,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.1,30091,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.15,32013,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.2,33575,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.25,34972,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.3,36328,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.35,37624,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.4,38788,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.45,39972,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.5,40932,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,point,NA,40932,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.55,42159,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.6,43532,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.65,44586,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.7,46120,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.75,47490,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.8,49197,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.85,51331,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.9,54290,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.95,58265,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.975,61452,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BE,quantile,0.99,65616,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.01,11541,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.025,13949,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.05,15768,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.1,18481,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.15,20794,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.2,22325,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.25,23588,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.3,24812,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.35,26181,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.4,27421,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.45,28478,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.5,29854,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,point,NA,29854,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.55,31085,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.6,32245,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.65,33569,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.7,34822,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.75,36326,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.8,38155,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.85,40110,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.9,42618,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.95,46576,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.975,49495,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,BG,quantile,0.99,53239,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.01,3612,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.025,4403,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.05,5418,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.1,6785,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.15,7835,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.2,8681,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.25,9384,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.3,10046,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.35,10626,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.4,11230,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.45,11927,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.5,12531,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,point,NA,12531,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.55,13138,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.6,13810,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.65,14450,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.7,15208,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.75,16169,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.8,17141,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.85,18326,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.9,20123,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.95,22349,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.975,24501,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CH,quantile,0.99,26377,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.01,1874,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.025,1970,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.05,2076,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.1,2186,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.15,2254,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.2,2311,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.25,2353,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.3,2394,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.35,2434,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.4,2474,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.45,2519,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.5,2559,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,point,NA,2559,forecast
2021-03-29,1 wk ahead inc case,2021-04-03,CY,quantile,0.55,2595,forecast
