location,type,quantile,target_end_date,target,scenario_id,value,forecast_date
GB,quantile,0.01,2021-07-24,1 wk ahead inc case,forecast,280130,2021-07-19
GB,quantile,0.025,2021-07-24,1 wk ahead inc case,forecast,291651,2021-07-19
GB,quantile,0.05,2021-07-24,1 wk ahead inc case,forecast,306871,2021-07-19
GB,quantile,0.1,2021-07-24,1 wk ahead inc case,forecast,328180,2021-07-19
GB,quantile,0.15,2021-07-24,1 wk ahead inc case,forecast,341993,2021-07-19
GB,quantile,0.2,2021-07-24,1 wk ahead inc case,forecast,353568,2021-07-19
GB,quantile,0.25,2021-07-24,1 wk ahead inc case,forecast,361947,2021-07-19
GB,quantile,0.3,2021-07-24,1 wk ahead inc case,forecast,368140,2021-07-19
GB,quantile,0.35,2021-07-24,1 wk ahead inc case,forecast,373815,2021-07-19
GB,quantile,0.4,2021-07-24,1 wk ahead inc case,forecast,379281,2021-07-19
GB,quantile,0.45,2021-07-24,1 wk ahead inc case,forecast,384646,2021-07-19
GB,quantile,0.5,2021-07-24,1 wk ahead inc case,forecast,390000,2021-07-19
GB,quantile,0.55,2021-07-24,1 wk ahead inc case,forecast,395428,2021-07-19
GB,quantile,0.6,2021-07-24,1 wk ahead inc case,forecast,403129,2021-07-19
GB,quantile,0.65,2021-07-24,1 wk ahead inc case,forecast,412945,2021-07-19
GB,quantile,0.7,2021-07-24,1 wk ahead inc case,forecast,425225,2021-07-19
GB,quantile,0.75,2021-07-24,1 wk ahead inc case,forecast,434858,2021-07-19
GB,quantile,0.8,2021-07-24,1 wk ahead inc case,forecast,449514,2021-07-19
GB,quantile,0.85,2021-07-24,1 wk ahead inc case,forecast,471035,2021-07-19
GB,quantile,0.9,2021-07-24,1 wk ahead inc case,forecast,485936,2021-07-19
GB,quantile,0.95,2021-07-24,1 wk ahead inc case,forecast,502088,2021-07-19
GB,quantile,0.975,2021-07-24,1 wk ahead inc case,forecast,516531,2021-07-19
GB,quantile,0.99,2021-07-24,1 wk ahead inc case,forecast,533847,2021-07-19
GB,quantile,0.01,2021-07-31,2 wk ahead inc case,forecast,336039,2021-07-19
GB,quantile,0.025,2021-07-31,2 wk ahead inc case,forecast,359451,2021-07-19
GB,quantile,0.05,2021-07-31,2 wk ahead inc case,forecast,376327,2021-07-19
GB,quantile,0.1,2021-07-31,2 wk ahead inc case,forecast,400627,2021-07-19
GB,quantile,0.15,2021-07-31,2 wk ahead inc case,forecast,419038,2021-07-19
GB,quantile,0.2,2021-07-31,2 wk ahead inc case,forecast,434654,2021-07-19
GB,quantile,0.25,2021-07-31,2 wk ahead inc case,forecast,450722,2021-07-19
GB,quantile,0.3,2021-07-31,2 wk ahead inc case,forecast,463342,2021-07-19
GB,quantile,0.35,2021-07-31,2 wk ahead inc case,forecast,474285,2021-07-19
GB,quantile,0.4,2021-07-31,2 wk ahead inc case,forecast,487198,2021-07-19
GB,quantile,0.45,2021-07-31,2 wk ahead inc case,forecast,497831,2021-07-19
GB,quantile,0.5,2021-07-31,2 wk ahead inc case,forecast,510282,2021-07-19
GB,quantile,0.55,2021-07-31,2 wk ahead inc case,forecast,523440,2021-07-19
GB,quantile,0.6,2021-07-31,2 wk ahead inc case,forecast,537460,2021-07-19
GB,quantile,0.65,2021-07-31,2 wk ahead inc case,forecast,552345,2021-07-19
GB,quantile,0.7,2021-07-31,2 wk ahead inc case,forecast,568477,2021-07-19
GB,quantile,0.75,2021-07-31,2 wk ahead inc case,forecast,586416,2021-07-19
GB,quantile,0.8,2021-07-31,2 wk ahead inc case,forecast,602917,2021-07-19
GB,quantile,0.85,2021-07-31,2 wk ahead inc case,forecast,617178,2021-07-19
GB,quantile,0.9,2021-07-31,2 wk ahead inc case,forecast,640741,2021-07-19
GB,quantile,0.95,2021-07-31,2 wk ahead inc case,forecast,686662,2021-07-19
GB,quantile,0.975,2021-07-31,2 wk ahead inc case,forecast,716591,2021-07-19
GB,quantile,0.99,2021-07-31,2 wk ahead inc case,forecast,780220,2021-07-19
GB,quantile,0.01,2021-08-07,3 wk ahead inc case,forecast,375791,2021-07-19
GB,quantile,0.025,2021-08-07,3 wk ahead inc case,forecast,401440,2021-07-19
GB,quantile,0.05,2021-08-07,3 wk ahead inc case,forecast,435321,2021-07-19
GB,quantile,0.1,2021-08-07,3 wk ahead inc case,forecast,469576,2021-07-19
GB,quantile,0.15,2021-08-07,3 wk ahead inc case,forecast,513271,2021-07-19
GB,quantile,0.2,2021-08-07,3 wk ahead inc case,forecast,530554,2021-07-19
GB,quantile,0.25,2021-08-07,3 wk ahead inc case,forecast,545845,2021-07-19
GB,quantile,0.3,2021-08-07,3 wk ahead inc case,forecast,563038,2021-07-19
GB,quantile,0.35,2021-08-07,3 wk ahead inc case,forecast,587272,2021-07-19
GB,quantile,0.4,2021-08-07,3 wk ahead inc case,forecast,610580,2021-07-19
GB,quantile,0.45,2021-08-07,3 wk ahead inc case,forecast,630553,2021-07-19
GB,quantile,0.5,2021-08-07,3 wk ahead inc case,forecast,645988,2021-07-19
GB,quantile,0.55,2021-08-07,3 wk ahead inc case,forecast,661349,2021-07-19
GB,quantile,0.6,2021-08-07,3 wk ahead inc case,forecast,674138,2021-07-19
GB,quantile,0.65,2021-08-07,3 wk ahead inc case,forecast,687616,2021-07-19
GB,quantile,0.7,2021-08-07,3 wk ahead inc case,forecast,702112,2021-07-19
GB,quantile,0.75,2021-08-07,3 wk ahead inc case,forecast,718098,2021-07-19
GB,quantile,0.8,2021-08-07,3 wk ahead inc case,forecast,736328,2021-07-19
GB,quantile,0.85,2021-08-07,3 wk ahead inc case,forecast,758162,2021-07-19
GB,quantile,0.9,2021-08-07,3 wk ahead inc case,forecast,786557,2021-07-19
GB,quantile,0.95,2021-08-07,3 wk ahead inc case,forecast,830610,2021-07-19
GB,quantile,0.975,2021-08-07,3 wk ahead inc case,forecast,870813,2021-07-19
GB,quantile,0.99,2021-08-07,3 wk ahead inc case,forecast,920010,2021-07-19
GB,quantile,0.01,2021-08-14,4 wk ahead inc case,forecast,374624,2021-07-19
GB,quantile,0.025,2021-08-14,4 wk ahead inc case,forecast,411383,2021-07-19
GB,quantile,0.05,2021-08-14,4 wk ahead inc case,forecast,450220,2021-07-19
GB,quantile,0.1,2021-08-14,4 wk ahead inc case,forecast,486616,2021-07-19
GB,quantile,0.15,2021-08-14,4 wk ahead inc case,forecast,525167,2021-07-19
GB,quantile,0.2,2021-08-14,4 wk ahead inc case,forecast,559289,2021-07-19
GB,quantile,0.25,2021-08-14,4 wk ahead inc case,forecast,582971,2021-07-19
GB,quantile,0.3,2021-08-14,4 wk ahead inc case,forecast,595350,2021-07-19
GB,quantile,0.35,2021-08-14,4 wk ahead inc case,forecast,608867,2021-07-19
GB,quantile,0.4,2021-08-14,4 wk ahead inc case,forecast,627454,2021-07-19
GB,quantile,0.45,2021-08-14,4 wk ahead inc case,forecast,648418,2021-07-19
GB,quantile,0.5,2021-08-14,4 wk ahead inc case,forecast,665196,2021-07-19
GB,quantile,0.55,2021-08-14,4 wk ahead inc case,forecast,682494,2021-07-19
GB,quantile,0.6,2021-08-14,4 wk ahead inc case,forecast,700353,2021-07-19
GB,quantile,0.65,2021-08-14,4 wk ahead inc case,forecast,719599,2021-07-19
GB,quantile,0.7,2021-08-14,4 wk ahead inc case,forecast,739132,2021-07-19
