location,type,quantile,target_end_date,target,scenario_id,value,forecast_date
GB,quantile,0.75,2021-06-19,2 wk ahead inc death,forecast,123,2021-06-07
GB,quantile,0.8,2021-06-19,2 wk ahead inc death,forecast,131,2021-06-07
GB,quantile,0.85,2021-06-19,2 wk ahead inc death,forecast,142,2021-06-07
GB,quantile,0.9,2021-06-19,2 wk ahead inc death,forecast,156,2021-06-07
GB,quantile,0.95,2021-06-19,2 wk ahead inc death,forecast,180,2021-06-07
GB,quantile,0.975,2021-06-19,2 wk ahead inc death,forecast,204,2021-06-07
GB,quantile,0.99,2021-06-19,2 wk ahead inc death,forecast,238,2021-06-07
GB,quantile,0.01,2021-06-26,3 wk ahead inc death,forecast,46,2021-06-07
GB,quantile,0.025,2021-06-26,3 wk ahead inc death,forecast,54,2021-06-07
GB,quantile,0.05,2021-06-26,3 wk ahead inc death,forecast,61,2021-06-07
GB,quantile,0.1,2021-06-26,3 wk ahead inc death,forecast,71,2021-06-07
GB,quantile,0.15,2021-06-26,3 wk ahead inc death,forecast,79,2021-06-07
GB,quantile,0.2,2021-06-26,3 wk ahead inc death,forecast,86,2021-06-07
GB,quantile,0.25,2021-06-26,3 wk ahead inc death,forecast,92,2021-06-07
GB,quantile,0.3,2021-06-26,3 wk ahead inc death,forecast,98,2021-06-07
GB,quantile,0.35,2021-06-26,3 wk ahead inc death,forecast,104,2021-06-07
GB,quantile,0.4,2021-06-26,3 wk ahead inc death,forecast,110,2021-06-07
GB,quantile,0.45,2021-06-26,3 wk ahead inc death,forecast,116,2021-06-07
GB,quantile,0.5,2021-06-26,3 wk ahead inc death,forecast,122,2021-06-07
GB,quantile,0.55,2021-06-26,3 wk ahead inc death,forecast,129,2021-06-07
GB,quantile,0.6,2021-06-26,3 wk ahead inc death,forecast,136,2021-06-07
GB,quantile,0.65,2021-06-26,3 wk ahead inc death,forecast,144,2021-06-07
GB,quantile,0.7,2021-06-26,3 wk ahead inc death,forecast,153,2021-06-07
GB,quantile,0.75,2021-06-26,3 wk ahead inc death,forecast,163,2021-06-07
GB,quantile,0.8,2021-06-26,3 wk ahead inc death,forecast,176,2021-06-07
GB,quantile,0.85,2021-06-26,3 wk ahead inc death,forecast,192,2021-06-07
GB,quantile,0.9,2021-06-26,3 wk ahead inc death,forecast,214,2021-06-07
GB,quantile,0.95,2021-06-26,3 wk ahead inc death,forecast,251,2021-06-07
GB,quantile,0.975,2021-06-26,3 wk ahead inc death,forecast,289,2021-06-07
GB,quantile,0.99,2021-06-26,3 wk ahead inc death,forecast,346,2021-06-07
GB,quantile,0.01,2021-07-03,4 wk ahead inc death,forecast,55,2021-06-07
GB,quantile,0.025,2021-07-03,4 wk ahead inc death,forecast,65,2021-06-07
GB,quantile,0.05,2021-07-03,4 wk ahead inc death,forecast,75,2021-06-07
GB,quantile,0.1,2021-07-03,4 wk ahead inc death,forecast,88,2021-06-07
GB,quantile,0.15,2021-07-03,4 wk ahead inc death,forecast,98,2021-06-07
GB,quantile,0.2,2021-07-03,4 wk ahead inc death,forecast,107,2021-06-07
GB,quantile,0.25,2021-07-03,4 wk ahead inc death,forecast,116,2021-06-07
GB,quantile,0.3,2021-07-03,4 wk ahead inc death,forecast,124,2021-06-07
GB,quantile,0.35,2021-07-03,4 wk ahead inc death,forecast,132,2021-06-07
GB,quantile,0.4,2021-07-03,4 wk ahead inc death,forecast,140,2021-06-07
GB,quantile,0.45,2021-07-03,4 wk ahead inc death,forecast,149,2021-06-07
GB,quantile,0.5,2021-07-03,4 wk ahead inc death,forecast,158,2021-06-07
GB,quantile,0.55,2021-07-03,4 wk ahead inc death,forecast,168,2021-06-07
GB,quantile,0.6,2021-07-03,4 wk ahead inc death,forecast,178,2021-06-07
GB,quantile,0.65,2021-07-03,4 wk ahead inc death,forecast,190,2021-06-07
GB,quantile,0.7,2021-07-03,4 wk ahead inc death,forecast,202,2021-06-07
GB,quantile,0.75,2021-07-03,4 wk ahead inc death,forecast,217,2021-06-07
GB,quantile,0.8,2021-07-03,4 wk ahead inc death,forecast,235,2021-06-07
GB,quantile,0.85,2021-07-03,4 wk ahead inc death,forecast,259,2021-06-07
GB,quantile,0.9,2021-07-03,4 wk ahead inc death,forecast,291,2021-06-07
GB,quantile,0.95,2021-07-03,4 wk ahead inc death,forecast,348,2021-06-07
GB,quantile,0.975,2021-07-03,4 wk ahead inc death,forecast,409,2021-06-07
GB,quantile,0.99,2021-07-03,4 wk ahead inc death,forecast,494,2021-06-07
DE,quantile,0.01,2021-06-12,1 wk ahead inc case,forecast,9040,2021-06-07
DE,quantile,0.025,2021-06-12,1 wk ahead inc case,forecast,9953,2021-06-07
DE,quantile,0.05,2021-06-12,1 wk ahead inc case,forecast,10825,2021-06-07
DE,quantile,0.1,2021-06-12,1 wk ahead inc case,forecast,11957,2021-06-07
DE,quantile,0.15,2021-06-12,1 wk ahead inc case,forecast,12839,2021-06-07
DE,quantile,0.2,2021-06-12,1 wk ahead inc case,forecast,13553,2021-06-07
DE,quantile,0.25,2021-06-12,1 wk ahead inc case,forecast,14228,2021-06-07
DE,quantile,0.3,2021-06-12,1 wk ahead inc case,forecast,14825,2021-06-07
DE,quantile,0.35,2021-06-12,1 wk ahead inc case,forecast,15415,2021-06-07
DE,quantile,0.4,2021-06-12,1 wk ahead inc case,forecast,16011,2021-06-07
DE,quantile,0.45,2021-06-12,1 wk ahead inc case,forecast,16614,2021-06-07
DE,quantile,0.5,2021-06-12,1 wk ahead inc case,forecast,17207,2021-06-07
DE,quantile,0.55,2021-06-12,1 wk ahead inc case,forecast,17883,2021-06-07
DE,quantile,0.6,2021-06-12,1 wk ahead inc case,forecast,18557,2021-06-07
DE,quantile,0.65,2021-06-12,1 wk ahead inc case,forecast,19306,2021-06-07
DE,quantile,0.7,2021-06-12,1 wk ahead inc case,forecast,20166,2021-06-07
DE,quantile,0.75,2021-06-12,1 wk ahead inc case,forecast,21091,2021-06-07
DE,quantile,0.8,2021-06-12,1 wk ahead inc case,forecast,22237,2021-06-07
DE,quantile,0.85,2021-06-12,1 wk ahead inc case,forecast,23594,2021-06-07
DE,quantile,0.9,2021-06-12,1 wk ahead inc case,forecast,25559,2021-06-07
DE,quantile,0.95,2021-06-12,1 wk ahead inc case,forecast,28745,2021-06-07
DE,quantile,0.975,2021-06-12,1 wk ahead inc case,forecast,31660,2021-06-07
DE,quantile,0.99,2021-06-12,1 wk ahead inc case,forecast,35455,2021-06-07
DE,quantile,0.01,2021-06-19,2 wk ahead inc case,forecast,5586,2021-06-07
DE,quantile,0.025,2021-06-19,2 wk ahead inc case,forecast,6379,2021-06-07
DE,quantile,0.05,2021-06-19,2 wk ahead inc case,forecast,7057,2021-06-07
DE,quantile,0.1,2021-06-19,2 wk ahead inc case,forecast,7992,2021-06-07
DE,quantile,0.15,2021-06-19,2 wk ahead inc case,forecast,8716,2021-06-07
DE,quantile,0.2,2021-06-19,2 wk ahead inc case,forecast,9319,2021-06-07
DE,quantile,0.25,2021-06-19,2 wk ahead inc case,forecast,9874,2021-06-07
DE,quantile,0.3,2021-06-19,2 wk ahead inc case,forecast,10396,2021-06-07
DE,quantile,0.35,2021-06-19,2 wk ahead inc case,forecast,10922,2021-06-07
DE,quantile,0.4,2021-06-19,2 wk ahead inc case,forecast,11437,2021-06-07
DE,quantile,0.45,2021-06-19,2 wk ahead inc case,forecast,11961,2021-06-07
DE,quantile,0.5,2021-06-19,2 wk ahead inc case,forecast,12542,2021-06-07
DE,quantile,0.55,2021-06-19,2 wk ahead inc case,forecast,13121,2021-06-07
DE,quantile,0.6,2021-06-19,2 wk ahead inc case,forecast,13738,2021-06-07
DE,quantile,0.65,2021-06-19,2 wk ahead inc case,forecast,14453,2021-06-07
DE,quantile,0.7,2021-06-19,2 wk ahead inc case,forecast,15213,2021-06-07
DE,quantile,0.75,2021-06-19,2 wk ahead inc case,forecast,16131,2021-06-07
DE,quantile,0.8,2021-06-19,2 wk ahead inc case,forecast,17223,2021-06-07
DE,quantile,0.85,2021-06-19,2 wk ahead inc case,forecast,18613,2021-06-07
DE,quantile,0.9,2021-06-19,2 wk ahead inc case,forecast,20493,2021-06-07
DE,quantile,0.95,2021-06-19,2 wk ahead inc case,forecast,23681,2021-06-07
DE,quantile,0.975,2021-06-19,2 wk ahead inc case,forecast,26701,2021-06-07
DE,quantile,0.99,2021-06-19,2 wk ahead inc case,forecast,30770,2021-06-07
DE,quantile,0.01,2021-06-26,3 wk ahead inc case,forecast,3810,2021-06-07
DE,quantile,0.025,2021-06-26,3 wk ahead inc case,forecast,4365,2021-06-07
DE,quantile,0.05,2021-06-26,3 wk ahead inc case,forecast,4963,2021-06-07
DE,quantile,0.1,2021-06-26,3 wk ahead inc case,forecast,5791,2021-06-07
DE,quantile,0.15,2021-06-26,3 wk ahead inc case,forecast,6435,2021-06-07
DE,quantile,0.2,2021-06-26,3 wk ahead inc case,forecast,7025,2021-06-07
DE,quantile,0.25,2021-06-26,3 wk ahead inc case,forecast,7540,2021-06-07
DE,quantile,0.3,2021-06-26,3 wk ahead inc case,forecast,8049,2021-06-07
DE,quantile,0.35,2021-06-26,3 wk ahead inc case,forecast,8593,2021-06-07
DE,quantile,0.4,2021-06-26,3 wk ahead inc case,forecast,9086,2021-06-07
DE,quantile,0.45,2021-06-26,3 wk ahead inc case,forecast,9630,2021-06-07
DE,quantile,0.5,2021-06-26,3 wk ahead inc case,forecast,10227,2021-06-07
DE,quantile,0.55,2021-06-26,3 wk ahead inc case,forecast,10826,2021-06-07
DE,quantile,0.6,2021-06-26,3 wk ahead inc case,forecast,11466,2021-06-07
DE,quantile,0.65,2021-06-26,3 wk ahead inc case,forecast,12202,2021-06-07
DE,quantile,0.7,2021-06-26,3 wk ahead inc case,forecast,13019,2021-06-07
DE,quantile,0.75,2021-06-26,3 wk ahead inc case,forecast,13984,2021-06-07
DE,quantile,0.8,2021-06-26,3 wk ahead inc case,forecast,15129,2021-06-07
DE,quantile,0.85,2021-06-26,3 wk ahead inc case,forecast,16625,2021-06-07
DE,quantile,0.9,2021-06-26,3 wk ahead inc case,forecast,18658,2021-06-07
DE,quantile,0.95,2021-06-26,3 wk ahead inc case,forecast,22364,2021-06-07
DE,quantile,0.975,2021-06-26,3 wk ahead inc case,forecast,26126,2021-06-07
DE,quantile,0.99,2021-06-26,3 wk ahead inc case,forecast,31379,2021-06-07
DE,quantile,0.01,2021-07-03,4 wk ahead inc case,forecast,2753,2021-06-07
DE,quantile,0.025,2021-07-03,4 wk ahead inc case,forecast,3254,2021-06-07
DE,quantile,0.05,2021-07-03,4 wk ahead inc case,forecast,3834,2021-06-07
DE,quantile,0.1,2021-07-03,4 wk ahead inc case,forecast,4619,2021-06-07
DE,quantile,0.15,2021-07-03,4 wk ahead inc case,forecast,5212,2021-06-07
DE,quantile,0.2,2021-07-03,4 wk ahead inc case,forecast,5781,2021-06-07
DE,quantile,0.25,2021-07-03,4 wk ahead inc case,forecast,6310,2021-06-07
DE,quantile,0.3,2021-07-03,4 wk ahead inc case,forecast,6820,2021-06-07
DE,quantile,0.35,2021-07-03,4 wk ahead inc case,forecast,7334,2021-06-07
DE,quantile,0.4,2021-07-03,4 wk ahead inc case,forecast,7890,2021-06-07
DE,quantile,0.45,2021-07-03,4 wk ahead inc case,forecast,8453,2021-06-07
DE,quantile,0.5,2021-07-03,4 wk ahead inc case,forecast,9058,2021-06-07
DE,quantile,0.55,2021-07-03,4 wk ahead inc case,forecast,9733,2021-06-07
DE,quantile,0.6,2021-07-03,4 wk ahead inc case,forecast,10430,2021-06-07
DE,quantile,0.65,2021-07-03,4 wk ahead inc case,forecast,11276,2021-06-07
DE,quantile,0.7,2021-07-03,4 wk ahead inc case,forecast,12175,2021-06-07
DE,quantile,0.75,2021-07-03,4 wk ahead inc case,forecast,13232,2021-06-07
DE,quantile,0.8,2021-07-03,4 wk ahead inc case,forecast,14645,2021-06-07
DE,quantile,0.85,2021-07-03,4 wk ahead inc case,forecast,16393,2021-06-07
DE,quantile,0.9,2021-07-03,4 wk ahead inc case,forecast,18919,2021-06-07
DE,quantile,0.95,2021-07-03,4 wk ahead inc case,forecast,23577,2021-06-07
DE,quantile,0.975,2021-07-03,4 wk ahead inc case,forecast,28463,2021-06-07
DE,quantile,0.99,2021-07-03,4 wk ahead inc case,forecast,35915,2021-06-07
DE,quantile,0.01,2021-06-12,1 wk ahead inc death,forecast,369,2021-06-07
DE,quantile,0.025,2021-06-12,1 wk ahead inc death,forecast,394,2021-06-07
DE,quantile,0.05,2021-06-12,1 wk ahead inc death,forecast,419,2021-06-07
DE,quantile,0.1,2021-06-12,1 wk ahead inc death,forecast,450,2021-06-07
DE,quantile,0.15,2021-06-12,1 wk ahead inc death,forecast,473,2021-06-07
DE,quantile,0.2,2021-06-12,1 wk ahead inc death,forecast,491,2021-06-07
DE,quantile,0.25,2021-06-12,1 wk ahead inc death,forecast,508,2021-06-07
DE,quantile,0.3,2021-06-12,1 wk ahead inc death,forecast,524,2021-06-07
DE,quantile,0.35,2021-06-12,1 wk ahead inc death,forecast,538,2021-06-07
DE,quantile,0.4,2021-06-12,1 wk ahead inc death,forecast,553,2021-06-07
DE,quantile,0.45,2021-06-12,1 wk ahead inc death,forecast,566,2021-06-07
DE,quantile,0.5,2021-06-12,1 wk ahead inc death,forecast,582,2021-06-07
DE,quantile,0.55,2021-06-12,1 wk ahead inc death,forecast,597,2021-06-07
DE,quantile,0.6,2021-06-12,1 wk ahead inc death,forecast,614,2021-06-07
DE,quantile,0.65,2021-06-12,1 wk ahead inc death,forecast,630,2021-06-07
DE,quantile,0.7,2021-06-12,1 wk ahead inc death,forecast,648,2021-06-07
DE,quantile,0.75,2021-06-12,1 wk ahead inc death,forecast,668,2021-06-07
DE,quantile,0.8,2021-06-12,1 wk ahead inc death,forecast,692,2021-06-07
DE,quantile,0.85,2021-06-12,1 wk ahead inc death,forecast,722,2021-06-07
DE,quantile,0.9,2021-06-12,1 wk ahead inc death,forecast,761,2021-06-07
DE,quantile,0.95,2021-06-12,1 wk ahead inc death,forecast,823,2021-06-07
DE,quantile,0.975,2021-06-12,1 wk ahead inc death,forecast,880,2021-06-07
DE,quantile,0.99,2021-06-12,1 wk ahead inc death,forecast,957,2021-06-07
DE,quantile,0.01,2021-06-19,2 wk ahead inc death,forecast,229,2021-06-07
DE,quantile,0.025,2021-06-19,2 wk ahead inc death,forecast,253,2021-06-07
DE,quantile,0.05,2021-06-19,2 wk ahead inc death,forecast,276,2021-06-07
DE,quantile,0.1,2021-06-19,2 wk ahead inc death,forecast,304,2021-06-07
DE,quantile,0.15,2021-06-19,2 wk ahead inc death,forecast,324,2021-06-07
DE,quantile,0.2,2021-06-19,2 wk ahead inc death,forecast,341,2021-06-07
DE,quantile,0.25,2021-06-19,2 wk ahead inc death,forecast,355,2021-06-07
DE,quantile,0.3,2021-06-19,2 wk ahead inc death,forecast,370,2021-06-07
DE,quantile,0.35,2021-06-19,2 wk ahead inc death,forecast,384,2021-06-07
DE,quantile,0.4,2021-06-19,2 wk ahead inc death,forecast,399,2021-06-07
DE,quantile,0.45,2021-06-19,2 wk ahead inc death,forecast,412,2021-06-07
DE,quantile,0.5,2021-06-19,2 wk ahead inc death,forecast,427,2021-06-07
DE,quantile,0.55,2021-06-19,2 wk ahead inc death,forecast,442,2021-06-07
DE,quantile,0.6,2021-06-19,2 wk ahead inc death,forecast,458,2021-06-07
DE,quantile,0.65,2021-06-19,2 wk ahead inc death,forecast,475,2021-06-07
DE,quantile,0.7,2021-06-19,2 wk ahead inc death,forecast,493,2021-06-07
DE,quantile,0.75,2021-06-19,2 wk ahead inc death,forecast,514,2021-06-07
DE,quantile,0.8,2021-06-19,2 wk ahead inc death,forecast,539,2021-06-07
DE,quantile,0.85,2021-06-19,2 wk ahead inc death,forecast,568,2021-06-07
DE,quantile,0.9,2021-06-19,2 wk ahead inc death,forecast,609,2021-06-07
DE,quantile,0.95,2021-06-19,2 wk ahead inc death,forecast,675,2021-06-07
DE,quantile,0.975,2021-06-19,2 wk ahead inc death,forecast,740,2021-06-07
DE,quantile,0.99,2021-06-19,2 wk ahead inc death,forecast,824,2021-06-07
DE,quantile,0.01,2021-06-26,3 wk ahead inc death,forecast,148,2021-06-07
DE,quantile,0.025,2021-06-26,3 wk ahead inc death,forecast,167,2021-06-07
DE,quantile,0.05,2021-06-26,3 wk ahead inc death,forecast,186,2021-06-07
DE,quantile,0.1,2021-06-26,3 wk ahead inc death,forecast,211,2021-06-07
DE,quantile,0.15,2021-06-26,3 wk ahead inc death,forecast,229,2021-06-07
