location,type,quantile,target_end_date,target,scenario_id,value,forecast_date
GB,quantile,0.01,2021-08-07,1 wk ahead inc case,forecast,114553,2021-08-02
GB,quantile,0.025,2021-08-07,1 wk ahead inc case,forecast,120715,2021-08-02
GB,quantile,0.05,2021-08-07,1 wk ahead inc case,forecast,126279,2021-08-02
GB,quantile,0.1,2021-08-07,1 wk ahead inc case,forecast,133013,2021-08-02
GB,quantile,0.15,2021-08-07,1 wk ahead inc case,forecast,137758,2021-08-02
GB,quantile,0.2,2021-08-07,1 wk ahead inc case,forecast,141650,2021-08-02
GB,quantile,0.25,2021-08-07,1 wk ahead inc case,forecast,145076,2021-08-02
GB,quantile,0.3,2021-08-07,1 wk ahead inc case,forecast,148223,2021-08-02
GB,quantile,0.35,2021-08-07,1 wk ahead inc case,forecast,152921,2021-08-02
GB,quantile,0.4,2021-08-07,1 wk ahead inc case,forecast,159574,2021-08-02
GB,quantile,0.45,2021-08-07,1 wk ahead inc case,forecast,162038,2021-08-02
GB,quantile,0.5,2021-08-07,1 wk ahead inc case,forecast,164500,2021-08-02
GB,quantile,0.55,2021-08-07,1 wk ahead inc case,forecast,166999,2021-08-02
GB,quantile,0.6,2021-08-07,1 wk ahead inc case,forecast,169578,2021-08-02
GB,quantile,0.65,2021-08-07,1 wk ahead inc case,forecast,172285,2021-08-02
GB,quantile,0.7,2021-08-07,1 wk ahead inc case,forecast,175184,2021-08-02
GB,quantile,0.75,2021-08-07,1 wk ahead inc case,forecast,178368,2021-08-02
GB,quantile,0.8,2021-08-07,1 wk ahead inc case,forecast,183854,2021-08-02
GB,quantile,0.85,2021-08-07,1 wk ahead inc case,forecast,191497,2021-08-02
GB,quantile,0.9,2021-08-07,1 wk ahead inc case,forecast,201766,2021-08-02
GB,quantile,0.95,2021-08-07,1 wk ahead inc case,forecast,220751,2021-08-02
GB,quantile,0.975,2021-08-07,1 wk ahead inc case,forecast,233059,2021-08-02
GB,quantile,0.99,2021-08-07,1 wk ahead inc case,forecast,246226,2021-08-02
GB,quantile,0.01,2021-08-14,2 wk ahead inc case,forecast,90833,2021-08-02
GB,quantile,0.025,2021-08-14,2 wk ahead inc case,forecast,98510,2021-08-02
GB,quantile,0.05,2021-08-14,2 wk ahead inc case,forecast,105900,2021-08-02
GB,quantile,0.1,2021-08-14,2 wk ahead inc case,forecast,115084,2021-08-02
GB,quantile,0.15,2021-08-14,2 wk ahead inc case,forecast,122867,2021-08-02
GB,quantile,0.2,2021-08-14,2 wk ahead inc case,forecast,129427,2021-08-02
GB,quantile,0.25,2021-08-14,2 wk ahead inc case,forecast,135334,2021-08-02
GB,quantile,0.3,2021-08-14,2 wk ahead inc case,forecast,140867,2021-08-02
GB,quantile,0.35,2021-08-14,2 wk ahead inc case,forecast,147582,2021-08-02
GB,quantile,0.4,2021-08-14,2 wk ahead inc case,forecast,154906,2021-08-02
GB,quantile,0.45,2021-08-14,2 wk ahead inc case,forecast,161840,2021-08-02
GB,quantile,0.5,2021-08-14,2 wk ahead inc case,forecast,167113,2021-08-02
GB,quantile,0.55,2021-08-14,2 wk ahead inc case,forecast,172326,2021-08-02
GB,quantile,0.6,2021-08-14,2 wk ahead inc case,forecast,176885,2021-08-02
GB,quantile,0.65,2021-08-14,2 wk ahead inc case,forecast,181137,2021-08-02
GB,quantile,0.7,2021-08-14,2 wk ahead inc case,forecast,186391,2021-08-02
GB,quantile,0.75,2021-08-14,2 wk ahead inc case,forecast,194012,2021-08-02
GB,quantile,0.8,2021-08-14,2 wk ahead inc case,forecast,202866,2021-08-02
GB,quantile,0.85,2021-08-14,2 wk ahead inc case,forecast,213697,2021-08-02
GB,quantile,0.9,2021-08-14,2 wk ahead inc case,forecast,228151,2021-08-02
GB,quantile,0.95,2021-08-14,2 wk ahead inc case,forecast,249842,2021-08-02
GB,quantile,0.975,2021-08-14,2 wk ahead inc case,forecast,275376,2021-08-02
GB,quantile,0.99,2021-08-14,2 wk ahead inc case,forecast,315255,2021-08-02
GB,quantile,0.01,2021-08-21,3 wk ahead inc case,forecast,63345,2021-08-02
GB,quantile,0.025,2021-08-21,3 wk ahead inc case,forecast,72888,2021-08-02
GB,quantile,0.05,2021-08-21,3 wk ahead inc case,forecast,82238,2021-08-02
GB,quantile,0.1,2021-08-21,3 wk ahead inc case,forecast,95781,2021-08-02
GB,quantile,0.15,2021-08-21,3 wk ahead inc case,forecast,104676,2021-08-02
GB,quantile,0.2,2021-08-21,3 wk ahead inc case,forecast,114104,2021-08-02
GB,quantile,0.25,2021-08-21,3 wk ahead inc case,forecast,121614,2021-08-02
GB,quantile,0.3,2021-08-21,3 wk ahead inc case,forecast,126758,2021-08-02
GB,quantile,0.35,2021-08-21,3 wk ahead inc case,forecast,133222,2021-08-02
GB,quantile,0.4,2021-08-21,3 wk ahead inc case,forecast,140129,2021-08-02
GB,quantile,0.45,2021-08-21,3 wk ahead inc case,forecast,147152,2021-08-02
GB,quantile,0.5,2021-08-21,3 wk ahead inc case,forecast,154407,2021-08-02
GB,quantile,0.55,2021-08-21,3 wk ahead inc case,forecast,162020,2021-08-02
GB,quantile,0.6,2021-08-21,3 wk ahead inc case,forecast,170141,2021-08-02
GB,quantile,0.65,2021-08-21,3 wk ahead inc case,forecast,178962,2021-08-02
GB,quantile,0.7,2021-08-21,3 wk ahead inc case,forecast,188753,2021-08-02
GB,quantile,0.75,2021-08-21,3 wk ahead inc case,forecast,199921,2021-08-02
GB,quantile,0.8,2021-08-21,3 wk ahead inc case,forecast,213137,2021-08-02
GB,quantile,0.85,2021-08-21,3 wk ahead inc case,forecast,229648,2021-08-02
GB,quantile,0.9,2021-08-21,3 wk ahead inc case,forecast,244821,2021-08-02
GB,quantile,0.95,2021-08-21,3 wk ahead inc case,forecast,284157,2021-08-02
GB,quantile,0.975,2021-08-21,3 wk ahead inc case,forecast,327098,2021-08-02
GB,quantile,0.99,2021-08-21,3 wk ahead inc case,forecast,393890,2021-08-02
GB,quantile,0.01,2021-08-28,4 wk ahead inc case,forecast,45979,2021-08-02
GB,quantile,0.025,2021-08-28,4 wk ahead inc case,forecast,55223,2021-08-02
GB,quantile,0.05,2021-08-28,4 wk ahead inc case,forecast,64646,2021-08-02
GB,quantile,0.1,2021-08-28,4 wk ahead inc case,forecast,77523,2021-08-02
GB,quantile,0.15,2021-08-28,4 wk ahead inc case,forecast,87631,2021-08-02
GB,quantile,0.2,2021-08-28,4 wk ahead inc case,forecast,96597,2021-08-02
GB,quantile,0.25,2021-08-28,4 wk ahead inc case,forecast,105016,2021-08-02
GB,quantile,0.3,2021-08-28,4 wk ahead inc case,forecast,115910,2021-08-02
GB,quantile,0.35,2021-08-28,4 wk ahead inc case,forecast,125707,2021-08-02
GB,quantile,0.4,2021-08-28,4 wk ahead inc case,forecast,131528,2021-08-02
GB,quantile,0.45,2021-08-28,4 wk ahead inc case,forecast,138175,2021-08-02
GB,quantile,0.5,2021-08-28,4 wk ahead inc case,forecast,147136,2021-08-02
GB,quantile,0.55,2021-08-28,4 wk ahead inc case,forecast,156677,2021-08-02
GB,quantile,0.6,2021-08-28,4 wk ahead inc case,forecast,167006,2021-08-02
GB,quantile,0.65,2021-08-28,4 wk ahead inc case,forecast,178398,2021-08-02
