location,type,quantile,target_end_date,target,scenario_id,value,forecast_date
GB,quantile,0.01,2021-07-17,1 wk ahead inc case,forecast,197585,2021-07-12
GB,quantile,0.025,2021-07-17,1 wk ahead inc case,forecast,211528,2021-07-12
GB,quantile,0.05,2021-07-17,1 wk ahead inc case,forecast,220447,2021-07-12
GB,quantile,0.1,2021-07-17,1 wk ahead inc case,forecast,231284,2021-07-12
GB,quantile,0.15,2021-07-17,1 wk ahead inc case,forecast,238188,2021-07-12
GB,quantile,0.2,2021-07-17,1 wk ahead inc case,forecast,243822,2021-07-12
GB,quantile,0.25,2021-07-17,1 wk ahead inc case,forecast,248761,2021-07-12
GB,quantile,0.3,2021-07-17,1 wk ahead inc case,forecast,253676,2021-07-12
GB,quantile,0.35,2021-07-17,1 wk ahead inc case,forecast,262663,2021-07-12
GB,quantile,0.4,2021-07-17,1 wk ahead inc case,forecast,267808,2021-07-12
GB,quantile,0.45,2021-07-17,1 wk ahead inc case,forecast,274735,2021-07-12
GB,quantile,0.5,2021-07-17,1 wk ahead inc case,forecast,278943,2021-07-12
GB,quantile,0.55,2021-07-17,1 wk ahead inc case,forecast,283181,2021-07-12
GB,quantile,0.6,2021-07-17,1 wk ahead inc case,forecast,287628,2021-07-12
GB,quantile,0.65,2021-07-17,1 wk ahead inc case,forecast,297041,2021-07-12
GB,quantile,0.7,2021-07-17,1 wk ahead inc case,forecast,305613,2021-07-12
GB,quantile,0.75,2021-07-17,1 wk ahead inc case,forecast,310235,2021-07-12
GB,quantile,0.8,2021-07-17,1 wk ahead inc case,forecast,315464,2021-07-12
GB,quantile,0.85,2021-07-17,1 wk ahead inc case,forecast,324755,2021-07-12
GB,quantile,0.9,2021-07-17,1 wk ahead inc case,forecast,339405,2021-07-12
GB,quantile,0.95,2021-07-17,1 wk ahead inc case,forecast,363605,2021-07-12
GB,quantile,0.975,2021-07-17,1 wk ahead inc case,forecast,387257,2021-07-12
GB,quantile,0.99,2021-07-17,1 wk ahead inc case,forecast,416700,2021-07-12
GB,quantile,0.01,2021-07-24,2 wk ahead inc case,forecast,240714,2021-07-12
GB,quantile,0.025,2021-07-24,2 wk ahead inc case,forecast,250338,2021-07-12
GB,quantile,0.05,2021-07-24,2 wk ahead inc case,forecast,268559,2021-07-12
GB,quantile,0.1,2021-07-24,2 wk ahead inc case,forecast,286122,2021-07-12
GB,quantile,0.15,2021-07-24,2 wk ahead inc case,forecast,296111,2021-07-12
GB,quantile,0.2,2021-07-24,2 wk ahead inc case,forecast,304299,2021-07-12
GB,quantile,0.25,2021-07-24,2 wk ahead inc case,forecast,311694,2021-07-12
GB,quantile,0.3,2021-07-24,2 wk ahead inc case,forecast,329844,2021-07-12
GB,quantile,0.35,2021-07-24,2 wk ahead inc case,forecast,342080,2021-07-12
GB,quantile,0.4,2021-07-24,2 wk ahead inc case,forecast,348781,2021-07-12
GB,quantile,0.45,2021-07-24,2 wk ahead inc case,forecast,354698,2021-07-12
GB,quantile,0.5,2021-07-24,2 wk ahead inc case,forecast,360088,2021-07-12
GB,quantile,0.55,2021-07-24,2 wk ahead inc case,forecast,365559,2021-07-12
