model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.03237703654897942
epiforecasts-EpiExpert,inc case,DE,0.060161585644202896
epiforecasts-EpiExpert,inc death,DE,0.08126510030298181
epiforecasts-EpiExpert,inc case,GB,0.13948548698883736
epiforecasts-EpiExpert,inc death,GB,0.15213846901697103
epiforecasts-EpiExpert,inc case,Overall,0.12212136645496795
epiforecasts-EpiExpert,inc death,Overall,0.12790856986820198
epiforecasts-EpiExpert,inc case,PL,0.03481841798216221
epiforecasts-EpiExpert,inc death,PL,0.061718730017663474
epiforecasts-EpiNow2,inc case,AT,0.13456378066657365
epiforecasts-EpiNow2,inc death,AT,0.16587409595180264
epiforecasts-EpiNow2,inc case,BE,0.15345366896525914
epiforecasts-EpiNow2,inc death,BE,0.11959028427330783
epiforecasts-EpiNow2,inc case,BG,0.19429899566532213
epiforecasts-EpiNow2,inc death,BG,0.13194315205809248
epiforecasts-EpiNow2,inc case,CH,0.036208410447336234
epiforecasts-EpiNow2,inc death,CH,0.18076045146964284
epiforecasts-EpiNow2,inc case,CY,0.15757933354733708
epiforecasts-EpiNow2,inc case,CZ,0.18343966866297287
epiforecasts-EpiNow2,inc death,CZ,0.08244513409543341
epiforecasts-EpiNow2,inc case,DE,0.06102721997001877
epiforecasts-EpiNow2,inc death,DE,0.04935472060285806
epiforecasts-EpiNow2,inc case,DK,0.09653710581271924
epiforecasts-EpiNow2,inc death,DK,0.10938407454461146
epiforecasts-EpiNow2,inc case,EE,0.16616467078698832
epiforecasts-EpiNow2,inc death,ES,0.10741096072951675
epiforecasts-EpiNow2,inc case,FI,0.11640058454492315
epiforecasts-EpiNow2,inc death,FI,0.1399065144881111
epiforecasts-EpiNow2,inc case,FR,0.1582510899341632
epiforecasts-EpiNow2,inc case,GB,0.1362264802834907
epiforecasts-EpiNow2,inc death,GB,0.09667131885453367
epiforecasts-EpiNow2,inc case,GR,0.13110598742596424
epiforecasts-EpiNow2,inc death,GR,0.06977357945340822
