forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2021-05-17,1 wk ahead inc case,2021-05-22,PL,point,NA,15588,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.01,379,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.025,1452,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.05,3265,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.1,5740,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.15,7518,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.2,8937,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.25,10154,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.3,11331,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.35,12403,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.4,13435,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.45,14513,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.5,15483,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.55,16409,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.6,17459,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.65,18388,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.7,19383,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.75,20583,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.8,21883,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.85,23181,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.9,25155,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.95,28062,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.975,30496,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,PL,quantile,0.99,33207,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,point,NA,15515,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.01,3890,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.025,5638,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.05,7250,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.1,9127,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.15,10299,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.2,11269,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.25,12149,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.3,12958,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.35,13648,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.4,14366,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.45,14998,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.5,15611,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.55,16257,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.6,16938,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.65,17604,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.7,18321,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.75,19115,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,PL,quantile,0.8,20000,forecast
